codigo_bo,narrativa_original,contexto_completo,relatorio_ia
9767,  conhecimento whatsapp clonado que  terceiros  usando pedir pix       boletim            relatar ,CODIGO: 9767 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-12-11 00:00:00.000 | HORA: 1970-01-01 19:30:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: INTERNET | NARRATIVA:   conhecimento whatsapp clonado que  terceiros  usando pedir pix       boletim            relatar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-12-11  
**HORA INICIAL DOS FATOS:** 1970-01-01 19:30:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator informa que seu WhatsApp foi clonado, permitindo que terceiros utilizassem a conta para solicitar pagamento via PIX e relatar ocorrências. A vítima reportou o caso, mas não especificou detalhes adicionais sobre a modalidade de fraude ou o valor envolvido. O ato ocorreu via internet, indicando possível envolvimento com phishing ou golpes digitais."
6780,dia 1702 10 horas entrou contato comigo pessoa passando advogada  dizendo haviamos ganho açao tinhamos entrado contra detran  mandou ate alvara liberacao dinheiro  precisava dados bancarios  agencia  conta dar entrada junto procurador processo  ate ai nao estranhei pois mandou dados processo entrei ação junto  sendo advogada usando foto numero  disse entraria contato comigo auditor fiscal receita federal iria fazer liberaçaõ dinheiro entrou contato comigo telefone nome wallece nunes sendo  divida cpf precisava pagar  feito  irma mesma tambem cliente dr herlen afirmou golpe mesma visto rede social advogada gente passando pra aplicar golpe  tenhos dados bancarios  gerado qrcode mim efetuar pagamento dados pix aparece nome  caixa economica    703468     comprovante pix anexo  seguida  apos pagamento 99827 surgindo vantagens  apareceu conta 255580 referente imposto iva imposto valores agregados ainda propos parcelar suaves prestações    certeza impunidade,CODIGO: 6780 | NATUREZA: ESTELIONATO | DATA: 2025-02-17 00:00:00.000 | HORA: 1970-01-01 10:00:00 | LOCAL: CUIABA/DOUTOR FABIO LEITE | TIPO LOCAL: OUTRO | NARRATIVA: dia 1702 10 horas entrou contato comigo pessoa passando advogada  dizendo haviamos ganho açao tinhamos entrado contra detran  mandou ate alvara liberacao dinheiro  precisava dados bancarios  agencia  conta dar entrada junto procurador processo  ate ai nao estranhei pois mandou dados processo entrei ação junto  sendo advogada usando foto numero  disse entraria contato comigo auditor fiscal receita federal iria fazer liberaçaõ dinheiro entrou contato comigo telefone nome wallece nunes sendo  divida cpf precisava pagar  feito  irma mesma tambem cliente dr herlen afirmou golpe mesma visto rede social advogada gente passando pra aplicar golpe  tenhos dados bancarios  gerado qrcode mim efetuar pagamento dados pix aparece nome  caixa economica    703468     comprovante pix anexo  seguida  apos pagamento 99827 surgindo vantagens  apareceu conta 255580 referente imposto iva imposto valores agregados ainda propos parcelar suaves prestações    certeza impunidade,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2025-02-17  
**HORA INICIAL DOS FATOS:** 10:00  
**LOCAL:** CUIABA/DOUTOR FABIO LEITE  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
No dia 17/02/2025, por volta das 10h, a vítima recebeu ligação de pessoa identificada como advogada, informando que havia ganho ação contra o DETRAN e solicitando dados bancários (agência, conta) para liberar dinheiro via procurador. A vítima forneceu as informações, acreditando em legitimidade. Posteriormente, a ""advogada"" mencionou auditoria da Receita Federal e exigiu pagamento via PIX, com código 703468, e apresentou conta 255580 relacionada a impostos (IVA, valores agregados). Após o pagamento, a vítima recebeu comprovante de pagamento e foi informada sobre parcelamento de dívidas. A vítima desconfiou, já que o mesmo golpe foi aplicado a irmã e ao cliente Dr. Herlen, com uso de redes sociais e QR code. A vítima afirma ter certeza de que o processo é um golpe e busca impunidade."
9312,vi anuncio internet entrei contato vendedor informou loja produtos importados deu garantias loja legitima ainda disse policial federal mandaou documentos empresa fotos documentos feito pagamento deisso ja encaminhando nota motoquerio duas horas bloqueou redes sociais mandado comprovante pagamento falou paguei  bo fatos atendimento nº 4,CODIGO: 9312 | NATUREZA: ESTELIONATO | DATA: 2024-09-10 00:00:00.000 | HORA: 1970-01-01 13:00:00 | LOCAL: CUIABA/PORTO | TIPO LOCAL: INTERNET | NARRATIVA: vi anuncio internet entrei contato vendedor informou loja produtos importados deu garantias loja legitima ainda disse policial federal mandaou documentos empresa fotos documentos feito pagamento deisso ja encaminhando nota motoquerio duas horas bloqueou redes sociais mandado comprovante pagamento falou paguei  bo fatos atendimento nº 4,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-09-10  
**HORA INICIAL DOS FATOS:** 1970-01-01 13:00:00  
**LOCAL:** CUIABA/PORTO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima relata ter contato com um vendedor via internet, que informou sobre uma loja de produtos importados com garantias, afirmando ser uma empresa legítima e mencionando a atuação da Policia Federal. O vendedor solicitou documentos, fotos e pagamento, prometendo encaminhar a nota fiscal. Após o pagamento, a vítima foi bloqueada nas redes sociais e solicitada a comprovar o pagamento com um mandado. A vítima alega ter realizado o pagamento e informa o número do atendimento (4)."
7985,dia 09112024 abrir instagram vi nao entrava mas  dai amigos começaram mandar prints postatem alacancagem dinheiro   dai vi rackeado começou tambem postar stories fotos esposa  videos nosso  alem disso ameaçou printar conversar mostrar esposa estao ate hoje postanto fotos esposa arrancar dinheiro pessoas ,CODIGO: 7985 | NATUREZA: ESTELIONATO | DATA: 2024-11-09 10:00:00.000 | HORA: 1970-01-01 10:00:00 | LOCAL: CUIABA/SANTA LAURA | TIPO LOCAL: OUTRO | NARRATIVA: dia 09112024 abrir instagram vi nao entrava mas  dai amigos começaram mandar prints postatem alacancagem dinheiro   dai vi rackeado começou tambem postar stories fotos esposa  videos nosso  alem disso ameaçou printar conversar mostrar esposa estao ate hoje postanto fotos esposa arrancar dinheiro pessoas ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-09  
**HORA INICIAL DOS FATOS:** 1970-01-01 10:00:00  
**LOCAL:** CUIABA/SANTA LAURA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator informa que, no dia 09/11/2024, tentou acessar sua conta no Instagram, mas não conseguiu entrar. Após a tentativa, amigos começaram a enviar prints de posts que mencionavam ""alacancagem dinheiro"" e revelavam que alguém estava sendo rachado (fraudado). Em seguida, observou que uma pessoa postava stories com fotos e vídeos de sua esposa, além de ameaçar divulgar conversas privadas e mostrar a esposa em redes sociais. O autor também relatou que, até o momento, fotos da esposa continuam sendo compartilhadas, visando arrancar dinheiro de pessoas."
1209,fatos  casa recebeu ligação via whatsapp telefone  11  9471334  suspeito passou gerente banco bradesco  informou realizando compra valor r 000 que  desfazer compra  precisaria alguns dados vítima  após isso  comunicante informou cpf seguiu passos suspeito orientava  relata que  suspeitar golpe  logo seguida terminou ligação funcionário informou suspeito  1821092 nome boletim ocorrência ,CODIGO: 1209 | NATUREZA: ESTELIONATO | DATA: 2024-11-29 00:00:00.000 | HORA: 1970-01-01 11:15:00 | LOCAL: CUIABA/RESIDENCIAL COXIPO | TIPO LOCAL: OUTRO | NARRATIVA: fatos  casa recebeu ligação via whatsapp telefone  11  9471334  suspeito passou gerente banco bradesco  informou realizando compra valor r 000 que  desfazer compra  precisaria alguns dados vítima  após isso  comunicante informou cpf seguiu passos suspeito orientava  relata que  suspeitar golpe  logo seguida terminou ligação funcionário informou suspeito  1821092 nome boletim ocorrência ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-29  
**HORA INICIAL DOS FATOS:** 1970-01-01 11:15:00  
**LOCAL:** CUIABA/RESIDENCIAL COXIPO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima recebeu ligação via WhatsApp de um suspeito que simulava ser gerente do Banco Bradesco. O comunicante informou que estava realizando uma compra de valor R$ 000 e solicitou dados pessoais para cancelar a transação. Após solicitar o CPF da vítima, o suspeito orientou a seguir passos que geraram suspeita de golpe. A ligação foi encerrada após a vítima desconfiar. O funcionário do banco informou que o suspeito utilizou o nome fictício ""1821092"" e o boletim de ocorrência foi registrado com o código 1209."
3791,ontem dia 25102024 mae  franciele silvério souza portadora cpf n  060643 9 enviar valor via pix conta apareceu tela cpf   denuncia suspeita fraude  liguei banco verificar situação consta nada eles  então olhar email  ps17cbgmailcom  alguma notifição percebi movimentação conta virtual next  sendo uso conta aplicativo celular  então baixei novo percebi hackeado conta pois trocado senha  consegui recuperar acesso aplicado golpe conta passando mim pamela keise figueiredo portadora cpf n  0738 52109   então vitima denunciou aplicado golpe nelea  trabalho honestamente carteira assinada administrativo empresa ,CODIGO: 3791 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-10-19 09:00:00.000 | HORA: 1970-01-01 09:00:00 | LOCAL: CUIABA/JARDIM PASSAREDO | TIPO LOCAL: A BANCO | NARRATIVA: ontem dia 25102024 mae  franciele silvério souza portadora cpf n  060643 9 enviar valor via pix conta apareceu tela cpf   denuncia suspeita fraude  liguei banco verificar situação consta nada eles  então olhar email  ps17cbgmailcom  alguma notifição percebi movimentação conta virtual next  sendo uso conta aplicativo celular  então baixei novo percebi hackeado conta pois trocado senha  consegui recuperar acesso aplicado golpe conta passando mim pamela keise figueiredo portadora cpf n  0738 52109   então vitima denunciou aplicado golpe nelea  trabalho honestamente carteira assinada administrativo empresa ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-10-25  
**HORA INICIAL DOS FATOS:** 2024-10-25 09:00:00  
**LOCAL:** CUIABA/JARDIM PASSAREDO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima, FRANCIELE SILVÉRIO SOUZA, CPF 060643 9, relatou que, no dia 25/10/2024, recebeu uma notificação de movimentação em sua conta virtual Next, suspeitando de fraude. Após verificar o CPF associado à conta, percebeu que havia sido hackeada, com a senha alterada. A conta foi utilizada por uma pessoa falsamente identificada como PAMELA KEISE FIGUEIREDO, CPF 0738 52109, para realizar transferências fraudulentas via PIX. A vítima informou que tentou contato com o banco, mas não obteve resposta, e posteriormente descobriu a fraude ao verificar o aplicativo celular. A vítima é uma pessoa com trabalho honesto, com carteira assinada, e ocupação administrativa."
6393,adentraram perfis instagram facebook  mesmos passando vitima propostas investimento bitcoin  ressalta tomou conhecimento através terceiros sobre invasão dispositivo eletronico ,CODIGO: 6393 | NATUREZA: INVASÃO DE DISPOSITIVO INFORMÁTICO | DATA: 2024-05-20 00:00:00.000 | HORA: 1970-01-01 16:10:00 | LOCAL: CUIABA/CENTRO NORTE | TIPO LOCAL: OUTRO | NARRATIVA: adentraram perfis instagram facebook  mesmos passando vitima propostas investimento bitcoin  ressalta tomou conhecimento através terceiros sobre invasão dispositivo eletronico ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-20  
**HORA INICIAL DOS FATOS:** 1970-01-01 16:10:00  
**LOCAL:** CUIABA/CENTRO NORTE  
**NATUREZA DA OCORRÊNCIA:** INVASÃO DE DISPOSITIVO INFORMÁTICO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima relata que perfis de Instagram e Facebook foram invadidos por terceiros, que passaram a oferecer propostas de investimento em bitcoin. O conhecimento sobre a invasão foi informado pela vítima por meio de terceiros."
64,comunicante denuncia vitima estelionato homem entrou contato passando irmão  nessa conversa pedia dinheiro viu foto mesma perfil irmão mesma utilizou conta banco santander acabou fazendo pix r 6 reais r 65500 reais conta nome divino tristao godois  pagseguro  comunicante desconfiou descobriu data hoje  21112024  cobrar irmão ,CODIGO: 64 | NATUREZA: ESTELIONATO | DATA: 2024-11-20 00:00:00.000 | HORA: 1970-01-01 18:14:00 | LOCAL: CUIABA/CANJICA | TIPO LOCAL: INTERNET | NARRATIVA: comunicante denuncia vitima estelionato homem entrou contato passando irmão  nessa conversa pedia dinheiro viu foto mesma perfil irmão mesma utilizou conta banco santander acabou fazendo pix r 6 reais r 65500 reais conta nome divino tristao godois  pagseguro  comunicante desconfiou descobriu data hoje  21112024  cobrar irmão ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-20  
**HORA INICIAL DOS FATOS:** 18:14:00  
**LOCAL:** CUIABA/CANJICA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Comunicante denuncia vítima de estelionato, onde um homem entrou em contato por meio da internet, simulando ser irmão da vítima. Durante a conversa, solicitou dinheiro, utilizando fotos e perfil idêntico ao do irmão. A vítima, após desconfiar, descobriu que o contato era fraudulento e que o suposto irmão havia sido cobrado para pagar uma dívida. O estelionatário utilizou conta bancária do Santander, realizando transferências via PIX de R$6,00 e R$65.500,00, com nome fictício ""Divino Tristão Godois"", e utilizou o sistema PagSeguro para a transação. A descoberta ocorreu em 21/11/2024, quando o comunicante confirmou a fraude."
13384,instagram hackeado dia 18112024  postaram doação vários móveis eletrodomésticos solicitando pagamento frete envio  nº 2    d0a  comunicante        ,CODIGO: 13384 | NATUREZA: FALSA IDENTIDADE | DATA: 2024-11-18 08:30:00.000 | HORA: 1970-01-01 08:30:00 | LOCAL: CUIABA/JARDIM DAS AMERICAS | TIPO LOCAL: INTERNET | NARRATIVA: instagram hackeado dia 18112024  postaram doação vários móveis eletrodomésticos solicitando pagamento frete envio  nº 2    d0a  comunicante        ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-18  
**HORA INICIAL DOS FATOS:** 1970-01-01 08:30:00  
**LOCAL:** CUIABA/JARDIM DAS AMERICAS  
**NATUREZA DA OCORRÊNCIA:** FALSA IDENTIDADE  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O comunicante relatou que seu perfil do Instagram foi hackeado no dia 18/11/2024. O perfil postou uma solicitação falsa de doação de móveis e eletrodomésticos, solicitando pagamento para frete e envio, com o número ""2"" e a referência ""d0a"". A ocorrência foi registrada com a natureza de falsa identidade, considerando o uso indevido da conta para fins fraudulentos."
13725,narra comunicante pensionista escola tecnica federal  data 25 janeiro 2024 ate escola tecnica ver holerite  olhando holerite infirmado havia emprestimo folha nome  feito banco pan  comunicante nao reconhece emprestimo  nunca abriu conta nesse banco  menos fez algum emprestimo  alega ter sido vitima estelionatoe falsificacoes  tento vista nao ter assinado nada  nao ter perdido documentos  relatar ,CODIGO: 13725 | NATUREZA: ESTELIONATO | DATA: 2024-01-25 00:00:00.000 | HORA: 1970-01-01 10:30:00 | LOCAL: CUIABA/CENTRO SUL | TIPO LOCAL: A BANCO | NARRATIVA: narra comunicante pensionista escola tecnica federal  data 25 janeiro 2024 ate escola tecnica ver holerite  olhando holerite infirmado havia emprestimo folha nome  feito banco pan  comunicante nao reconhece emprestimo  nunca abriu conta nesse banco  menos fez algum emprestimo  alega ter sido vitima estelionatoe falsificacoes  tento vista nao ter assinado nada  nao ter perdido documentos  relatar ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-25  
**HORA INICIAL DOS FATOS:** 1970-01-01 10:30:00  
**LOCAL:** CUIABA/CENTRO SUL  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Comunicante, pensionista da Escola Técnica Federal, relatou que, ao verificar seu holerite em 25 de janeiro de 2024, constatou a existência de um empréstimo realizado no Banco Pan, sem ter realizado qualquer operação bancária ou assinado contratos. Alega que foi vítima de estelionato e falsificações, não tendo perdido documentos ou assinado nada, e busca esclarecimento sobre a origem do empréstimo."
10203,informando data acima recebeu mensagem whatsapp contato passando inquilina  mensagem havia dizendo precisava pagar conta porém acesso aplicativo banco pois ar  perguntar valor precisava pessoa pediu r 530   vitima realizou pix valor solicitado conta destino  pix cnpj  56895148 0196 banco destino  pag seguro  após transferência  enviou comprovante suposta inquilina solicitado 400  quatrocentos reais  vitima realizou transferência valor mesma conta destino anterior tomadas medidas cabíveis ,CODIGO: 10203 | NATUREZA: ESTELIONATO | DATA: 2024-08-22 00:00:00.000 | HORA: 1970-01-01 08:30:00 | LOCAL: CUIABA/ARAES | TIPO LOCAL: INTERNET | NARRATIVA: informando data acima recebeu mensagem whatsapp contato passando inquilina  mensagem havia dizendo precisava pagar conta porém acesso aplicativo banco pois ar  perguntar valor precisava pessoa pediu r 530   vitima realizou pix valor solicitado conta destino  pix cnpj  56895148 0196 banco destino  pag seguro  após transferência  enviou comprovante suposta inquilina solicitado 400  quatrocentos reais  vitima realizou transferência valor mesma conta destino anterior tomadas medidas cabíveis ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-22  
**HORA INICIAL DOS FATOS:** 1970-01-01 08:30:00  
**LOCAL:** CUIABA/ARAES  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A vítima recebeu, em 22/08/2024, uma mensagem no WhatsApp informando que uma suposta inquilina precisava pagar uma conta. O contato solicitou acesso ao aplicativo do banco para confirmar o valor, que foi informado como R$ 530,00. A vítima realizou um PIX para a conta com CNPJ 56895148/0196, no banco Pag Seguro. Posteriormente, a suposta inquilina solicitou novamente R$ 400,00, e a vítima transferiu o valor para a mesma conta. Após a transferência, a vítima encaminhou comprovante de pagamento e tomou as medidas cabíveis para evitar prejuízos."
12910, hora citado filha nome flavia  recebeu mensagem taisa vasconcelos passando secretaria escritório dra   informando pai  comunicante havia ganho processo contra caixa econômica federal mesma falou filha entrar contato  dra    logo seguida comunicante entrou contato possível dra  dessas trocas mensagens comunicante informou conta agência onde encaminhado valor causa  onde informado pequeno impedimento parte receita federal  referente duas certidões negativas precisa confeccionadas  entra contato advogada informado golpe aplicativo whatszapp havia sido clonado outros clientes recebeu mensagens parecidas          nada relatou            relataralegando erro transferência comunicante fazer,CODIGO: 12910 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-12-09 00:00:00.000 | HORA: 1970-01-01 13:10:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: INTERNET | NARRATIVA:  hora citado filha nome flavia  recebeu mensagem taisa vasconcelos passando secretaria escritório dra   informando pai  comunicante havia ganho processo contra caixa econômica federal mesma falou filha entrar contato  dra    logo seguida comunicante entrou contato possível dra  dessas trocas mensagens comunicante informou conta agência onde encaminhado valor causa  onde informado pequeno impedimento parte receita federal  referente duas certidões negativas precisa confeccionadas  entra contato advogada informado golpe aplicativo whatszapp havia sido clonado outros clientes recebeu mensagens parecidas          nada relatou            relataralegando erro transferência comunicante fazer,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-12-09  
**HORA INICIAL DOS FATOS:** 1970-01-01 13:10:00  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** A filha (Flavia) recebeu mensagem de Taisa Vasconcelos, que se passava por secretária de uma médica, informando que o pai (comunicante) havia ganho processo contra Caixa Econômica Federal. Após contato com ""a médica"", foi informado sobre transferência de valor via conta bancária, com impedimento da Receita Federal referente a duas certidões negativas. O comunicante relatou que o aplicativo WhatsApp foi clonado e outros clientes receberam mensagens similares. Nenhum dado foi reportado, apenas uma falha na transferência, com o comunicante sendo instruído a realizar ações."
9269,dia janeiro comprei robo led internet atraves site httpfabricaderobosdeledcombr  nome 99  compra feita atraves whatssap  0  valor r 7500 pix dividido duas parcelas 1901 2202  suposto empresario disse estaria enviando produto momento recebi  parou atender whatsap apos segunda parcela  obs  atende telefone  mas  visualiza whatsap responde continua aplicando  respondeu amiga sobre possivel venda  rastrear individuo deixe dar golpe outras pessoas ,CODIGO: 9269 | NATUREZA: ESTELIONATO | DATA: 2024-01-19 12:23:00.000 | HORA: 1970-01-01 12:23:00 | LOCAL: CUIABA/ALVORADA | TIPO LOCAL: INTERNET | NARRATIVA: dia janeiro comprei robo led internet atraves site httpfabricaderobosdeledcombr  nome 99  compra feita atraves whatssap  0  valor r 7500 pix dividido duas parcelas 1901 2202  suposto empresario disse estaria enviando produto momento recebi  parou atender whatsap apos segunda parcela  obs  atende telefone  mas  visualiza whatsap responde continua aplicando  respondeu amiga sobre possivel venda  rastrear individuo deixe dar golpe outras pessoas ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-19  
**HORA INICIAL DOS FATOS:** 12:23  
**LOCAL:** CUIABA/ALVORADA  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
No dia 19 de janeiro, a vítima adquiriu um robô LED via internet, através do site http://fabricaderobosdeledcombr, mediante pagamento de R$ 7.500,00 via PIX em duas parcelas (1901 e 2202). A compra foi feita por meio do WhatsApp, com contato do suposto empresário, que afirmou enviar o produto. Após a segunda parcela, o suposto empresário parou de atender o WhatsApp, apesar de atender o telefone e visualizar mensagens. A vítima observou que o contato respondia a mensagens sobre possíveis vendas, sugerindo rastrear o indivíduo para evitar o golpe."
1497,bom dia  existe numero celular passando mim abordando pessoas redes sociais utilizando foto imagem perfil  fazendo ligaçoes  nao conheco  numero questão 55 65 9950169,CODIGO: 1497 | NATUREZA: OUTRAS FRAUDES | DATA: 2024-05-13 09:30:00.000 | HORA: 1970-01-01 09:30:00 | LOCAL: CUIABA/RIBEIRAO DO LIPA | TIPO LOCAL: INTERNET | NARRATIVA: bom dia  existe numero celular passando mim abordando pessoas redes sociais utilizando foto imagem perfil  fazendo ligaçoes  nao conheco  numero questão 55 65 9950169,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-05-13  
**HORA INICIAL DOS FATOS:** 09:30:00  
**LOCAL:** CUIABA/RIBEIRÃO DO LIPA  
**NATUREZA DA OCORRÊNCIA:** OUTRAS FRAUDES  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relato indica que uma pessoa recebeu ligações de um número celular desconhecido, iniciando com 55 65 9950169, através de redes sociais. O contato foi feito utilizando fotos de perfis para abordar pessoas, sem que o número fosse reconhecido pelo destinatário. O local da ocorrência foi informado como CUIABA/RIBEIRÃO DO LIPA, com o tipo de local sendo INTERNET."
9744,comunicante ligação numero identificando sendo banco brasil alertava havia tres pix agendados valor r    reais débito r 50 reais  todas dividas respeito compra aparelho iphone  comunicante assustado imediatamente negou tal compra atende disse medida segurança iria cancelar procedimentos bancarios negados ele  comunicante acabou seguindo orientações setor segurança  inclusive recebendo links dar prosseguimento instruções obtidas  porem  sabia verdade tratavase estelionato  atendente banco brasil sim criminosa  valores r 890  50100 reais vivi22233gmailcom  comunicante então alertado central banco brasil sobre tipo estelionato então bloqueado aplicativo senhas ,CODIGO: 9744 | NATUREZA: ESTELIONATO | DATA: 2024-01-08 00:00:00.000 | HORA: 1970-01-01 11:00:00 | LOCAL: CUIABA/SAO TOME II | TIPO LOCAL: INTERNET | NARRATIVA: comunicante ligação numero identificando sendo banco brasil alertava havia tres pix agendados valor r    reais débito r 50 reais  todas dividas respeito compra aparelho iphone  comunicante assustado imediatamente negou tal compra atende disse medida segurança iria cancelar procedimentos bancarios negados ele  comunicante acabou seguindo orientações setor segurança  inclusive recebendo links dar prosseguimento instruções obtidas  porem  sabia verdade tratavase estelionato  atendente banco brasil sim criminosa  valores r 890  50100 reais vivi22233gmailcom  comunicante então alertado central banco brasil sobre tipo estelionato então bloqueado aplicativo senhas ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-01-08  
**HORA INICIAL DOS FATOS:** 1970-01-01 11:00:00  
**LOCAL:** CUIABA/SAO TOME II  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:**  
O comunicante recebeu uma ligação identificando-se como Banco Brasil, alertando sobre três PIX agendados com valores de R$ 890, R$ 50.100 e R$ 50, relacionados a uma suposta compra de aparelho iPhone. O comunicante negou a compra e, após seguir orientações do ""setor de segurança"" para cancelar procedimentos bancários, recebeu links para prosseguir. Ao perceber que se tratava de estelionato, alertou a Central do Banco Brasil, resultando no bloqueio do aplicativo e senhas. O contato fraudulento utilizou o e-mail ""vivi22233gmailcom""."
1538,recebi mensagem via sms  dizendo seguinte   sua conta gov nova mensagem sobre cnh  acesse ww1cnhonlinetax47e2d9 confira detalhes   concidencia cnh vencida  então cliquei link  direcionaram pra site parecia govcom  seguindo instruções coloquei senha govcom  enrei app gov  vi autorização uso dados  assim percebi golpe mudei senha govcom  3,CODIGO: 1538 | NATUREZA: ESTELIONATO | DATA: 2024-11-17 09:59:00.000 | HORA: 1970-01-01 09:59:00 | LOCAL: CUIABA/JARDIM IMPERIAL | TIPO LOCAL: OUTRO | NARRATIVA: recebi mensagem via sms  dizendo seguinte   sua conta gov nova mensagem sobre cnh  acesse ww1cnhonlinetax47e2d9 confira detalhes   concidencia cnh vencida  então cliquei link  direcionaram pra site parecia govcom  seguindo instruções coloquei senha govcom  enrei app gov  vi autorização uso dados  assim percebi golpe mudei senha govcom  3,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-11-17  
**HORA INICIAL DOS FATOS:** 09:59:00  
**LOCAL:** CUIABA/JARDIM IMPERIAL  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** O relator recebeu uma mensagem via SMS informando sobre uma ""nova mensagem sobre CNH"" e direcionando a um site falso (ww1cnhonlinetax47e2d9), que simulava o portal govcom. Após inserir senha e autorizar o uso de dados, percebeu que o link era um golpe, alterando imediatamente a senha da conta govcom."
11387,horario supracitados  criminosos realizado  forma fraudulenta  saque bolsa familia  valor 17820 reais  informa tal valor sido creditado junto conta sra claudia aparecida sntos cruz reis  cpf 553750 08077  providencias ,CODIGO: 11387 | NATUREZA: ESTELIONATO | DATA: 2024-08-21 00:00:00.000 | HORA: 1970-01-01 04:26:00 | LOCAL: CUIABA/PREJUDICADO | TIPO LOCAL: INTERNET | NARRATIVA: horario supracitados  criminosos realizado  forma fraudulenta  saque bolsa familia  valor 17820 reais  informa tal valor sido creditado junto conta sra claudia aparecida sntos cruz reis  cpf 553750 08077  providencias ,"**RELATÓRIO TÉCNICO RESUMIDO – BOLETIM DE OCORRÊNCIA**  
**DATA DOS FATOS:** 2024-08-21  
**HORA INICIAL DOS FATOS:** 04:26  
**LOCAL:** CUIABA/PREJUDICADO  
**NATUREZA DA OCORRÊNCIA:** ESTELIONATO  
**RELATO SUCINTO DOS ACONTECIMENTOS:** Ocorreu fraude na internet, onde criminosos utilizaram método fraudulento para realizar saque de R$ 17.820,00 do Programa Bolsa Família. O valor foi informado como creditado na conta da Srª Claudia Aparecida Santos Cruz Reis, CPF 553.750.080-77. As providências foram registradas."
